ID,Artist,Track,Album,Album_type,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Channel,Views,Likes,Comments,official_video,Stream
142,Khalid,Silence,Silence,single,0.520,0.761,4,-3.093,0.085,0.256,0.000,0.170,0.286,141.971,180823,Marshmello,129183587,1480652,37678,TRUE,1322057199
143,Khalid,Young Dumb & Broke,American Teen,album,0.799,0.539,1,-6.351,0.042,0.199,0.000,0.165,0.394,136.948,202547,KhalidVEVO,886349984,5968729,147072,TRUE,1290687019
144,Khalid,Eastside (with Halsey & Khalid),FRIENDS KEEP SECRETS,album,0.632,0.686,6,-7.665,0.243,0.549,0.000,0.200,0.329,89.949,170770,benny blanco,632400004,2781127,34795,TRUE,1424962511
145,Khalid,Better,Suncity,album,0.596,0.552,0,-10.278,0.097,0.077,0.334,0.104,0.112,97.949,229320,KhalidVEVO,860718114,4030063,68320,TRUE,1143264716
146,Khalid,Location,American Teen,album,0.736,0.449,1,-11.462,0.425,0.330,0.000,0.090,0.326,80.126,219080,KhalidVEVO,544666810,3251468,61104,TRUE,1221083395
147,Khalid,8TEEN,American Teen,album,0.830,0.585,1,-5.802,0.037,0.225,0.002,0.058,0.642,105.030,228600,KhalidVEVO,1381628,12115,158,TRUE,586480399
148,Khalid,Beautiful People (feat. Khalid),No.6 Collaborations Project,album,0.640,0.647,5,-8.114,0.186,0.124,0.000,0.080,0.546,92.979,197867,Ed Sheeran,353454004,2754251,54867,TRUE,1241240312
149,Khalid,Love Lies (with Normani),Love Lies (with Normani),single,0.708,0.648,6,-5.626,0.045,0.096,0.000,0.134,0.338,143.955,201707,KhalidVEVO,243497172,1758555,28321,TRUE,843423744
150,Shakira,"Shakira: Bzrp Music Sessions, Vol. 53","Shakira: Bzrp Music Sessions, Vol. 53",single,0.778,0.632,2,-5.600,0.049,0.274,0.000,0.092,0.498,122.104,218289,Bizarrap,252068988,9415668,525670,TRUE,196761853
151,Shakira,Monotonía,Monotonía,single,0.873,0.695,0,-4.207,0.046,0.419,0.000,0.211,0.823,131.963,158805,shakiraVEVO,189132077,3670104,161071,TRUE,220692224
152,Shakira,Te Felicito,Te Felicito,single,0.695,0.636,5,-4.654,0.317,0.234,0.000,0.081,0.575,174.140,172235,shakiraVEVO,460717876,3361051,155635,TRUE,473003231
153,Shakira,Hips Don't Lie (feat. Wyclef Jean),"Oral Fixation, Vol. 2 (Expanded Edition)",album,0.778,0.824,10,-5.892,0.071,0.284,0.000,0.405,0.758,100.024,218093,shakiraVEVO,1214508056,6540184,223326,TRUE,1164605089
154,Shakira,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),Listen Up! The Official 2010 FIFA World Cup Album,compilation,0.758,0.871,2,-6.408,0.147,0.006,0.000,0.066,0.753,126.994,202627,shakiraVEVO,3463816330,20327883,1283529,TRUE,629918488
155,Shakira,DON'T YOU WORRY,ELEVATION,album,0.831,0.868,11,-5.282,0.033,0.176,0.000,0.184,0.483,131.971,194438,BlackEyedPeasVEVO,144690551,1327396,57072,TRUE,162685755
156,Shakira,Dia de Enero,"Fijación Oral, Vol. 1",album,0.687,0.361,10,-11.589,0.079,0.350,0.000,0.110,0.526,165.747,173133,shakiraVEVO,151765834,507258,20625,TRUE,138360843
157,Shakira,Chantaje (feat. Maluma),El Dorado,album,0.852,0.773,8,-2.921,0.078,0.187,0.000,0.159,0.907,102.034,195840,shakiraVEVO,2805793003,10370533,404270,TRUE,859799057
158,Shakira,Inevitable,Donde Estan Los Ladrones,album,0.595,0.461,6,-7.786,0.064,0.269,0.000,0.123,0.338,91.976,192867,shakiraVEVO,135287306,437988,25673,TRUE,220084336
159,Shakira,Antologia,Pies Descalzos,album,0.839,0.403,0,-11.059,0.031,0.500,0.000,0.079,0.575,97.967,254240,Café Con Telenovelas,359765,4970,245,FALSE,229134152
160,Machine Gun Kelly,my ex's best friend (with blackbear),Tickets To My Downfall,album,0.731,0.675,5,-5.134,0.043,0.005,0.000,0.141,0.298,124.939,139461,MGKVEVO,102439463,1072165,33820,TRUE,574531280
161,Machine Gun Kelly,I Think I'm OKAY (with YUNGBLUD & Travis Barker),Hotel Diablo,album,0.628,0.744,7,-4.718,0.038,0.026,0.000,0.313,0.277,119.921,169397,MGKVEVO,111974897,1198821,47830,TRUE,426759364
162,Machine Gun Kelly,maybe (feat. Bring Me The Horizon),mainstream sellout,album,0.601,0.920,5,-4.802,0.051,0.001,0.000,0.100,0.537,88.014,170134,MGKVEVO,20170299,294321,10253,TRUE,90825980
163,Machine Gun Kelly,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)","Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha) [From Bright: The Album]",single,0.653,0.718,3,-5.232,0.213,0.004,0.000,0.054,0.216,82.034,202805,Atlantic Records,206242355,1923118,31427,TRUE,382579404
164,Machine Gun Kelly,forget me too (feat. Halsey),Tickets To My Downfall,album,0.654,0.875,1,-4.845,0.074,0.000,0.009,0.194,0.522,99.975,171621,MGKVEVO,68116200,854345,30673,TRUE,254290993
165,Machine Gun Kelly,bloody valentine,Tickets To My Downfall,album,0.533,0.858,2,-4.212,0.077,0.000,0.000,0.148,0.506,160.057,205159,MGKVEVO,117833946,1278216,71379,TRUE,280845476
166,Machine Gun Kelly,Bad Things (with Camila Cabello),bloom,album,0.697,0.691,2,-4.757,0.146,0.214,0.000,0.185,0.305,137.853,239293,MGKVEVO,449712619,3621125,110107,TRUE,615784555
167,Machine Gun Kelly,make up sex (feat. blackbear),mainstream sellout,album,0.665,0.678,5,-4.122,0.032,0.002,0.000,0.474,0.682,131.986,122570,MGKVEVO,15391210,182210,7137,TRUE,67878913
168,Machine Gun Kelly,"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)",F*CK LOVE 3+: OVER YOU,album,0.721,0.632,5,-6.695,0.036,0.069,0.000,0.291,0.296,92.057,144860,Vibe Music,35856519,335937,3392,TRUE,212221697
169,Machine Gun Kelly,ay! (feat. Lil Wayne),mainstream sellout,album,0.742,0.617,2,-6.689,0.035,0.050,0.000,0.071,0.491,147.002,124188,MGKVEVO,19671018,273280,13598,TRUE,62736773
170,Nicky Jam,X,Intimo,album,0.594,0.749,9,-5.298,0.056,0.034,0.001,0.300,0.694,179.968,172854,NickyJamTV,2133459242,9883068,262847,TRUE,865695837
171,Nicky Jam,El Perdón (with Enrique Iglesias),Fénix,album,0.628,0.690,8,-5.830,0.051,0.443,0.000,0.113,0.660,179.908,205907,NickyJamTV,1381668642,4089045,96876,TRUE,765561212
172,Nicky Jam,Bella y Sensual,Golden,album,0.635,0.713,11,-6.909,0.094,0.228,0.000,0.051,0.749,179.864,204701,RomeoSantosVEVO,736730327,2634233,56053,TRUE,418186764
173,Nicky Jam,"Nicky Jam: Bzrp Music Sessions, Vol. 41","Nicky Jam: Bzrp Music Sessions, Vol. 41",single,0.627,0.849,1,-3.167,0.153,0.091,0.000,0.145,0.818,89.907,158087,TV Rajuela Producciones,592005,6740,96,FALSE,185931694
174,Nicky Jam,Cuaderno,Climaxxx,album,0.681,0.648,1,-5.021,0.380,0.523,0.000,0.104,0.688,172.020,286507,Dalex,321420163,1811446,31069,TRUE,350576786
175,Nicky Jam,En La Cama (feat. Daddy Yankee),Exitos,album,0.855,0.912,10,-4.832,0.145,0.183,0.000,0.122,0.885,104.072,157023,Anakin ent,115543124,748538,14194,TRUE,136025763
176,Nicky Jam,Si Te Preguntan...,Si Te Preguntan...,single,0.760,0.803,8,-2.867,0.031,0.531,0.000,0.056,0.922,136.945,223074,PrinceRoyceVEVO,61711565,435031,5375,TRUE,37382738
177,Nicky Jam,Hasta el Amanecer,Fénix,album,0.832,0.608,6,-6.042,0.039,0.282,0.000,0.076,0.589,94.013,198707,NickyJamTV,1546036758,4733493,168819,TRUE,479847676
178,Nicky Jam,Color Esperanza 2020,Color Esperanza 2020,single,0.591,0.785,9,-7.768,0.161,0.161,0.000,0.126,0.785,106.002,217547,Latin Waves,24706293,557112,17598,FALSE,89466323
179,Nicky Jam,Donde Estan las Gatas,Gargolas 3,album,0.827,0.788,7,-11.937,0.083,0.246,0.000,0.076,0.815,109.933,170005,DeeJay Morena,162725,2340,62,FALSE,126333112
180,The Beatles,Here Comes The Sun - Remastered 2009,Abbey Road (Remastered),album,0.557,0.540,9,-10.484,0.035,0.034,0.002,0.179,0.394,129.171,185733,TheBeatlesVEVO,114971785,1126554,32910,TRUE,942898131
181,The Beatles,Let It Be - Remastered 2009,Let It Be (Remastered),album,0.443,0.403,0,-8.339,0.032,0.631,0.000,0.111,0.410,143.462,243027,The Beatles - Topic,131925109,1075941,15452,TRUE,526788025
182,The Beatles,Come Together - Remastered 2009,Abbey Road (Remastered),album,0.533,0.376,9,-11.913,0.039,0.030,0.248,0.093,0.187,165.007,259947,The Beatles - Topic,31607772,383619,3211,TRUE,574936342
183,The Beatles,Yesterday - Remastered 2009,Help! (Remastered),album,0.332,0.179,5,-11.830,0.033,0.879,0.000,0.089,0.315,96.529,125667,The Beatles - Topic,42856675,475089,5938,TRUE,475131674
184,The Beatles,Twist And Shout - Remastered 2009,Please Please Me (Remastered),album,0.482,0.849,2,-9.198,0.045,0.641,0.000,0.041,0.937,124.631,155227,The Beatles - Topic,53228361,490790,4309,TRUE,341963190
185,The Beatles,Blackbird - Remastered 2009,The Beatles (Remastered),album,0.686,0.127,7,-14.361,0.034,0.754,0.000,0.057,0.372,93.699,138387,The Beatles - Topic,33852949,365297,4522,TRUE,326733164
186,The Beatles,In My Life - Remastered 2009,Rubber Soul (Remastered),album,0.688,0.435,9,-11.359,0.032,0.449,0.000,0.113,0.435,103.239,146333,The Beatles - Topic,63223118,463315,8607,TRUE,266426563
187,The Beatles,Hey Jude - Remastered 2015,1 (Remastered),album,0.386,0.607,10,-7.700,0.026,0.011,0.000,0.088,0.532,147.207,425653,The Beatles - Topic,56888766,460662,6569,TRUE,486111943
188,The Beatles,I Want To Hold Your Hand - Remastered 2015,1 (Remastered),album,0.490,0.715,7,-5.549,0.048,0.386,0.000,0.311,0.866,130.726,145747,The Beatles - Topic,28799448,275921,4031,TRUE,334903879
189,The Beatles,Something - Remastered 2009,Abbey Road (Remastered),album,0.396,0.338,0,-10.872,0.030,0.198,0.000,0.138,0.377,133.522,182293,TheBeatlesVEVO,96849734,675186,26651,TRUE,233382117
190,Pitbull,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",Planet Pit (Deluxe Version),album,0.671,0.939,8,-3.206,0.161,0.191,0.000,0.298,0.530,129.024,252307,PitbullVEVO,1007596168,4265538,162078,TRUE,777641580
191,Pitbull,Timber (feat. Ke$ha),Global Warming: Meltdown (Deluxe Version),album,0.581,0.963,11,-4.087,0.098,0.030,0.000,0.139,0.788,129.992,204160,PitbullVEVO,1405539965,5671596,158456,TRUE,1120973873
192,Pitbull,Time of Our Lives,Globalization,album,0.721,0.802,1,-5.797,0.058,0.092,0.000,0.694,0.724,124.022,229360,PitbullVEVO,253293371,1423079,25528,TRUE,981156901
193,Pitbull,Feel This Moment (feat. Christina Aguilera),Global Warming: Meltdown (Deluxe Version),album,0.673,0.758,7,-3.632,0.158,0.039,0.000,0.341,0.542,135.956,229507,PitbullVEVO,704875181,2999847,113202,TRUE,481224452
194,Pitbull,International Love (feat. Chris Brown),Planet Pit (Deluxe Version),album,0.670,0.855,0,-3.035,0.050,0.012,0.000,0.335,0.648,120.050,227280,PitbullVEVO,866480662,2961540,153962,TRUE,347393726
195,Pitbull,Fireball (feat. John Ryan),Globalization,album,0.761,0.933,10,-5.380,0.056,0.091,0.000,0.061,0.836,122.959,236200,PitbullVEVO,307624507,1576522,30102,TRUE,424022714
196,Pitbull,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte),Globalization,album,0.592,0.935,6,-4.317,0.058,0.009,0.015,0.132,0.567,125.013,222520,PitbullVEVO,894756316,4925915,267026,TRUE,222056078
197,Pitbull,Hotel Room Service,Pitbull Starring In Rebelution,album,0.850,0.631,1,-8.401,0.227,0.007,0.000,0.068,0.738,126.002,237600,PitbullVEVO,313590021,1533812,45324,TRUE,374912951
198,Pitbull,Hey Baby (Drop It to the Floor) (feat. T-Pain),Planet Pit (Deluxe Version),album,0.595,0.912,10,-3.428,0.088,0.043,0.000,0.259,0.762,128.024,234453,PitbullVEVO,300032949,1078390,36962,TRUE,193172998
199,Pitbull,HOT,LEGENDADDY,album,0.898,0.677,11,-6.422,0.243,0.022,0.000,0.350,0.578,130.027,154493,Daddy Yankee,52214351,688783,16459,TRUE,52166142
200,Sean Paul,No Lie,Mad Love The Prequel,album,0.742,0.882,7,-2.862,0.117,0.047,0.000,0.206,0.463,102.040,221176,SeanPaulVEVO,1120854023,7147862,108564,TRUE,851711837
201,Sean Paul,Temperature,The Trinity,album,0.951,0.600,0,-4.675,0.069,0.106,0.000,0.071,0.822,125.040,218573,Atlantic Records,361314925,2124819,38673,TRUE,590578908
202,Sean Paul,Go Down Deh (feat. Shaggy and Sean Paul),10,album,0.801,0.764,2,-5.112,0.099,0.109,0.000,0.247,0.578,89.999,154151,SpiceOfficialVEVO,165860569,2514731,32073,TRUE,122450231
203,Sean Paul,Get Busy,Dutty Rock (20th Anniversary),album,0.741,0.824,10,-4.143,0.035,0.614,0.000,0.158,0.725,100.216,211666,Atlantic Records,208573237,1324227,20700,TRUE,381155556
204,Sean Paul,She Doesn't Mind,Tomahawk Technique,album,0.718,0.776,7,-5.208,0.069,0.001,0.000,0.207,0.622,120.015,227787,Atlantic Records,505918510,2235710,59894,TRUE,266413452
205,Sean Paul,Give It Up to Me,The Trinity,album,0.855,0.674,7,-4.328,0.314,0.165,0.000,0.055,0.578,95.991,242253,Atlantic Records,306887054,1317175,17399,TRUE,49412471
206,Sean Paul,(When You Gonna) Give It Up to Me (feat. Keyshia Cole) - Radio Version,Only Hits,compilation,0.711,0.761,8,-3.040,0.225,0.067,0.000,0.041,0.718,95.824,243880,Atlantic Records,306887054,1317175,17399,TRUE,51339097
207,Sean Paul,I'm Still in Love with You (feat. Sasha),Dutty Rock (20th Anniversary),album,0.765,0.666,7,-5.384,0.172,0.103,0.000,0.116,0.757,87.002,273360,Atlantic Records,314611933,2018040,29163,TRUE,176824685
208,Sean Paul,UP,UP,single,0.812,0.712,0,-5.993,0.045,0.010,0.000,0.108,0.850,98.029,148944,INNA,81787112,668740,12932,TRUE,47517159
209,Sean Paul,Contra La Pared,Contra La Pared,single,0.828,0.588,2,-7.140,0.118,0.016,0.000,0.124,0.598,94.052,224681,SeanPaulVEVO,256405663,1928933,20224,TRUE,336056798
210,Elvis Presley,Can't Help Falling in Love,Blue Hawaii,album,0.396,0.293,2,-14.062,0.028,0.941,0.000,0.105,0.343,100.307,182360,ElvisPresleyVEVO,363854960,3486602,125337,TRUE,642724292
211,Elvis Presley,Blue Christmas,Elvis' Christmas Album,album,0.465,0.270,4,-16.661,0.043,0.900,0.001,0.145,0.580,94.518,129173,ElvisPresleyVEVO,46348788,209579,7591,TRUE,293604060
212,Elvis Presley,Here Comes Santa Claus (Right Down Santa Claus Lane),Elvis' Christmas Album,album,0.575,0.236,2,-16.982,0.042,0.968,0.018,0.105,0.829,79.576,115827,ElvisPresleyVEVO,282465,4533,155,TRUE,115786722
213,Elvis Presley,Suspicious Minds,From Elvis in Memphis,album,0.487,0.382,7,-10.889,0.031,0.042,0.000,0.411,0.714,116.557,261280,ElvisPresleyVEVO,7484414,84407,1872,TRUE,355940570
214,Elvis Presley,Burning Love,Elvis (Fool),album,0.660,0.748,2,-11.206,0.028,0.099,0.006,0.283,0.972,143.549,170293,ElvisPresleyVEVO,3649438,17369,811,TRUE,217996516
215,Elvis Presley,Always On My Mind,Elvis (Fool),album,0.358,0.387,7,-14.342,0.032,0.746,0.012,0.119,0.495,181.183,218440,Amelia Hops,12982178,152547,3757,FALSE,126445901
216,Elvis Presley,If I Can Dream,ELVIS (Original Motion Picture Soundtrack),album,0.325,0.715,7,-7.744,0.037,0.007,0.000,0.099,0.282,93.914,191840,ElvisPresleyVEVO,43935538,374007,22080,TRUE,19601041
217,Elvis Presley,Jailhouse Rock,Platinum - A Life In Music,album,0.623,0.537,10,-10.014,0.073,0.332,0.000,0.096,0.905,166.885,146933,y,242588704,1868278,53891,TRUE,362889100
219,Elvis Presley,(You're The) Devil in Disguise,Elvis 30 #1 Hits (Expanded Edition),album,0.481,0.733,5,-7.633,0.165,0.573,0.000,0.108,0.874,122.903,140427,ElvisPresleyVEVO,14332854,370274,4350,TRUE,107417556
220,2Pac,Hit 'Em Up - Single Version,Greatest Hits,compilation,0.916,0.844,7,-3.967,0.236,0.039,0.000,0.078,0.586,95.190,312627,Seven Hip-Hop,585712131,4363164,208460,FALSE,375955728
221,2Pac,Ambitionz Az A Ridah,All Eyez On Me,album,0.801,0.910,2,-6.566,0.225,0.002,0.001,0.074,0.805,87.277,278387,Makaveli 'G,89682,1301,41,FALSE,578493150
222,2Pac,California Love - Original Version,Greatest Hits,compilation,0.763,0.850,7,-3.052,0.042,0.030,0.000,0.371,0.761,91.519,284907,UPROXX Video,84654029,484619,12875,FALSE,497213287
223,2Pac,All Eyez On Me (ft. Big Syke),All Eyez On Me,album,0.872,0.723,1,-5.968,0.247,0.029,0.000,0.327,0.843,93.279,307773,Nozzy-E,14035099,64269,1918,TRUE,428728611
224,2Pac,Do For Love,R U Still Down? [Remember Me],album,0.874,0.630,1,-3.585,0.298,0.058,0.005,0.058,0.717,95.000,281600,pandele18,1276815,24831,820,FALSE,213745248
225,2Pac,Changes,Greatest Hits,compilation,0.865,0.665,7,-6.289,0.073,0.045,0.000,0.224,0.331,111.113,268827,The Best,306542,4350,305,FALSE,411056377
226,2Pac,Dear Mama,Me Against The World,album,0.773,0.540,6,-7.123,0.103,0.371,0.000,0.131,0.322,84.115,280000,2PacVEVO,381061439,3225481,134343,TRUE,243928109
227,2Pac,Keep Ya Head Up,Strictly 4 My N.I.G.G.A.Z...,album,0.598,0.732,4,-7.013,0.425,0.144,0.000,0.508,0.595,172.329,262507,UPROXX Video,5434057,58781,2136,FALSE,211103197
228,2Pac,2 Of Amerikaz Most Wanted (ft. Snoop Doggy Dogg),All Eyez On Me,album,0.849,0.904,8,-4.780,0.138,0.025,0.000,0.055,0.854,99.258,246533,2Pac,18949722,251281,6109,TRUE,178709066
229,2Pac,Can't C Me,All Eyez On Me,album,0.795,0.852,0,-2.238,0.178,0.044,0.000,0.390,0.673,95.440,330760,YinonBeatz,1002891,13416,814,FALSE,117899041
230,Snoop Dogg,Bad Decisions (with BTS & Snoop Dogg),Bad Decisions (with BTS & Snoop Dogg),single,0.762,0.861,0,-3.296,0.096,0.019,0.000,0.264,0.955,120.048,172714,bennyblancoVEVO,48725891,2843117,200546,TRUE,172373567
231,Snoop Dogg,"Young, Wild & Free (feat. Bruno Mars)",Mac and Devin Go to High School (Music from and Inspired by the Movie),album,0.553,0.652,0,-6.685,0.206,0.090,0.000,0.111,0.551,94.505,207347,Wiz Khalifa,726601997,5635352,149004,TRUE,1138123751
232,Snoop Dogg,Drop It Like It's Hot,R&G (Rhythm & Gangsta): The Masterpiece,album,0.888,0.632,1,-3.872,0.219,0.190,0.000,0.101,0.662,91.979,266067,SnoopDoggVEVO,242845147,1854617,50520,TRUE,466458137
233,Snoop Dogg,"That's My N**** (with Meek Mill, YG & Snoop Dogg)","That's My N**** (with Meek Mill, YG & Snoop Dogg) [From Bright: The Album]",single,0.723,0.732,11,-5.514,0.086,0.110,0.000,0.484,0.503,104.991,199747,Meek Mill,14272788,175218,3211,TRUE,248359900
234,Snoop Dogg,From The D 2 The LBC (with Snoop Dogg),Curtain Call 2,album,0.718,0.768,7,-7.870,0.250,0.099,0.000,0.096,0.591,164.038,213745,EminemVEVO,70515275,2308329,97470,TRUE,46192225
235,Snoop Dogg,Sweat - Remix,Sweat (Snoop Dogg Vs. David Guetta) [Remix],single,0.813,0.732,7,-5.636,0.030,0.060,0.001,0.083,0.731,130.020,195987,SnoopDoggVEVO,237582702,1010443,39623,TRUE,222949118
236,Snoop Dogg,Beautiful,Paid Tha Cost To Be Da Bo$$,album,0.907,0.695,11,-6.268,0.135,0.246,0.000,0.081,0.961,101.007,298307,SnoopDoggVEVO,202432469,1231331,27893,TRUE,202521145
237,Snoop Dogg,I Wanna Fuck You,Sexy Songs 2020,compilation,0.861,0.480,7,-8.433,0.051,0.046,0.000,0.351,0.278,99.972,178840,gurra12,31364,373,6,FALSE,82111629
238,Snoop Dogg,Qué Maldición,Qué Maldición,single,0.755,0.531,9,-8.051,0.196,0.213,0.000,0.130,0.683,177.951,203360,Lizos Music,84170696,1245805,51496,TRUE,124225906
240,Lil Wayne,Love Me,I Am Not A Human Being II (Deluxe),album,0.669,0.634,11,-6.476,0.033,0.013,0.000,0.095,0.496,124.906,255053,LilWayneVEVO,475532733,2941752,113424,TRUE,433564491
241,Lil Wayne,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Sucker for Pain (with Logic & Ty Dolla $ign feat. X Ambassadors),single,0.502,0.786,9,-4.378,0.317,0.255,0.000,0.650,0.739,169.021,243491,Atlantic Records,788318126,6142541,142101,TRUE,1004661276
242,Lil Wayne,Mirror,Tha Carter IV (Complete Edition),album,0.328,0.622,5,-7.291,0.087,0.858,0.000,0.104,0.401,74.267,228093,LilWayneVEVO,764982505,4833883,288946,TRUE,417139141
243,Lil Wayne,Forever,Relapse: Refill,album,0.457,0.906,5,-2.278,0.342,0.249,0.000,0.182,0.540,104.020,357707,DrakeVEVO,351589402,2019702,183018,TRUE,461843097
244,Lil Wayne,6 Foot 7 Foot,Tha Carter IV (Complete Edition),album,0.364,0.752,2,-5.429,0.304,0.001,0.000,0.318,0.606,79.119,248587,LilWayneVEVO,180051134,1119672,88673,TRUE,404959319
245,Lil Wayne,Lollipop,Tha Carter III (MTV Bonus Version),album,0.832,0.430,0,-9.390,0.083,0.061,0.003,0.124,0.462,148.074,299333,LilWayneVEVO,524707468,2641825,97534,TRUE,387665450
246,Lil Wayne,A Milli,Tha Carter III (MTV Bonus Version),album,0.663,0.688,6,-8.659,0.283,0.039,0.002,0.223,0.731,151.589,221813,LilWayneVEVO,11856519,192622,4934,TRUE,432215037
247,Lil Wayne,Scared of the Dark (feat. XXXTENTACION),Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),compilation,0.443,0.623,0,-6.717,0.072,0.047,0.000,0.247,0.156,79.365,233000,DistrictMusic,7163,256,8,FALSE,205327632
248,Lil Wayne,ay! (feat. Lil Wayne),mainstream sellout,album,0.742,0.617,2,-6.689,0.035,0.050,0.000,0.071,0.491,147.002,124188,MGKVEVO,19671055,273280,13598,TRUE,62736773
249,Lil Wayne,Right Above It,I Am Not A Human Being,album,0.376,0.841,3,-4.348,0.356,0.044,0.000,0.578,0.463,76.052,271947,Lil Wayne - Topic,46104250,370102,1649,TRUE,238468772
250,Sia,Snowman,Everyday Is Christmas (Deluxe Edition),album,0.716,0.512,1,-6.257,0.033,0.483,0.000,0.093,0.326,104.957,165907,Sia,215540369,4266217,67110,TRUE,644668215
251,Sia,Unstoppable,This Is Acting (Deluxe Version),album,0.468,0.779,9,-4.839,0.078,0.112,0.000,0.101,0.260,173.799,217747,Sia,151276432,1964768,31983,TRUE,731776557
252,Sia,Chandelier,1000 Forms Of Fear (Deluxe Version),album,0.399,0.787,1,-2.880,0.050,0.020,0.000,0.069,0.572,117.089,216120,SiaVEVO,2581536372,12476394,577131,TRUE,1404231856
253,Sia,Dusk Till Dawn (feat. Sia) - Radio Edit,Icarus Falls,album,0.259,0.437,11,-6.589,0.039,0.102,0.000,0.106,0.095,180.042,239000,ZaynVEVO,1953769806,14149628,396631,TRUE,1378235205
254,Sia,Cheap Thrills,This Is Acting (Deluxe Version),album,0.628,0.698,6,-5.608,0.105,0.047,0.001,0.091,0.732,89.976,211667,SiaVEVO,1788225602,8821956,193866,TRUE,1538447140
